Date,residual
2022-04-24,-2.180986166000366
2022-05-01,-2.153362512588501
2022-05-08,-1.9028722047805786
2022-05-15,-1.7645645141601562
2022-05-22,-1.496511459350586
2022-05-29,-1.1405062675476074
2022-06-05,-0.9689616560935974
2022-06-12,-0.8120496273040771
2022-06-19,-0.5684383511543274
2022-06-26,-0.4543164372444153
2022-07-03,-0.3989737033843994
2022-07-10,-0.3433908224105835
2022-07-17,-0.26231250166893005
2022-07-24,-0.14945083856582642
2022-07-31,-0.044440314173698425
2022-08-07,-0.03174222260713577
2022-08-14,-0.0028124444652348757
2022-08-21,0.02158462256193161
2022-08-28,0.08871547877788544
2022-09-04,0.0992790088057518
2022-09-11,1.0743559002876282
2022-09-18,0.0659303218126297
2022-09-25,0.044845279306173325
2022-10-02,0.015835946425795555
2022-10-09,-0.022691844031214714
2022-10-16,-0.06372781097888947
2022-10-23,-0.10656562447547913
2022-10-30,0.8246214538812637
2022-11-06,1.7762621343135838
2022-11-13,-0.2884255349636078
2022-11-20,0.691988080739975
2022-11-27,-0.3657911419868469
2022-12-04,-0.45127734541893005
2022-12-11,0.45462191104888916
2022-12-18,-0.642681896686554
2022-12-25,-0.7313656806945801
2023-01-01,-0.6419242024421692
2023-01-08,-0.6899266839027405
2023-01-15,-0.7115185856819153
2023-01-22,-0.8270189166069031
2023-01-29,0.02187526226043701
2023-02-05,-1.1800545454025269
2023-02-12,-1.2338950634002686
2023-02-19,-0.3402688503265381
2023-02-26,-1.6696927547454834
2023-03-05,-1.7321404218673706
2023-03-12,-1.8065285682678223
2023-03-19,-1.6402616500854492
2023-03-26,-0.4687082767486572
2023-04-02,1.55409574508667
2023-04-09,-1.48319411277771
2023-04-16,-1.5680534839630127
2023-04-23,-2.379506826400757
2023-04-30,-2.4895386695861816
2023-05-07,-1.9982374906539917
2023-05-14,-0.6111940145492554
2023-05-21,-1.2733922004699707
2023-05-28,-1.076639175415039
2023-06-04,1.9782111644744873
2023-06-11,3.1869041919708248
2023-06-18,33.41144573688508
2023-06-25,66.62597748637201
2023-07-02,87.7051281929016
2023-07-09,114.68031668663014
2023-07-16,91.76087842881682
2023-07-23,183.8591769486665
2023-07-30,155.9680945500731
2023-08-06,297.99212273489695
2023-08-13,389.96114440634847
2023-08-20,503.9867027401926
2023-08-27,852.0101352725179
2023-09-03,1422.9947633743288
2023-09-10,1967.9300880730136
2023-09-17,1776.850888386369
2023-09-24,1928.7606720477347
2023-10-01,2347.6408262848854
2023-10-08,1876.3613349795344
2023-10-15,1489.1184103488915
2023-10-22,1395.7904065847397
2023-10-29,1219.370782732964
2023-11-05,1164.1150388717651
2023-11-12,877.0347328186039
2023-11-19,574.2912430763242
2023-11-26,300.69737100601185
2023-12-03,158.41720533370966
2023-12-10,96.04092788696292
2023-12-17,40.6710834503174
2023-12-24,0.973346710205071
2023-12-31,-18.943363189697266
2024-01-07,-12.3011417388916
2024-01-14,-14.971677780151367
2024-01-21,-14.53665542602539
2024-01-28,-12.18051815032959
2024-02-04,-7.05560302734375
2024-02-11,-7.352142333984375
2024-02-18,-7.645547866821289
2024-02-25,-7.768979072570801
2024-03-03,-9.08249568939209
2024-03-10,-8.686873435974121
2024-03-17,-4.332571506500244
2024-03-24,-2.5463595390319824
2024-03-31,-1.529534101486206
2024-04-07,-2.4954094886779785
2024-04-14,-2.1931138038635254
2024-04-21,-0.9921932220458984
2024-04-28,-0.9978829622268677
2024-05-05,-0.5084573030471802
2024-05-12,-1.1758612394332886
2024-05-19,0.13904166221618652
2024-05-26,0.413737416267395
2024-06-02,-0.4677228331565857
2024-06-09,-0.33160334825515747
2024-06-16,-0.2907280921936035
2024-06-23,-0.1932147890329361
2024-06-30,0.8807246908545494
2024-07-07,-0.08479492366313934
2024-07-14,0.9336356669664383
2024-07-21,0.9624191857874393
2024-07-28,-0.027760393917560577
2024-08-04,-0.0634155347943306
2024-08-11,0.8838290497660637
2024-08-18,0.8430944830179214
2024-08-25,-0.11158563941717148
2024-09-01,1.8903907313942914
2024-09-08,0.8692465275526047
2024-09-15,0.8132998496294022
2024-09-22,0.718439906835556
2024-09-29,0.758748397231102
2024-10-06,-0.22524034976959229
2024-10-13,0.8057741522789001
2024-10-20,-0.18557879328727722
2024-10-27,-0.24894806742668152
2024-11-03,-0.3292122781276703
2024-11-10,1.5327158272266392
2024-11-17,-0.5817850232124329
2024-11-24,-0.4233654737472534
2024-12-01,0.7121096253395081
2024-12-08,1.731226891279221
2024-12-15,-0.22947534918785095
2024-12-22,-0.2985183000564575
2024-12-29,-0.4463390111923218
2025-01-05,-0.45891785621643066
