loss,mae,val_loss,val_mae
1.1784030199050903,1.1840035915374756,0.5367567539215088,0.9226866960525513
0.4975678026676178,0.7912209033966064,0.17071598768234253,0.47755858302116394
0.3554207682609558,0.5138167142868042,0.060017313808202744,0.28209757804870605
0.27881982922554016,0.46322837471961975,0.05921008065342903,0.26337242126464844
0.214960515499115,0.40516334772109985,0.09412596374750137,0.38048258423805237
0.20829927921295166,0.4057950973510742,0.07825561612844467,0.32806912064552307
0.1801924705505371,0.35177087783813477,0.06258688122034073,0.30963748693466187
0.17091205716133118,0.3577364981174469,0.058277428150177,0.2924027442932129
0.16224615275859833,0.33830007910728455,0.05197271704673767,0.27263468503952026
0.1530936360359192,0.33691295981407166,0.05837389826774597,0.2847898602485657
0.14589793980121613,0.32650691270828247,0.05588087812066078,0.271070659160614
0.14020046591758728,0.32477355003356934,0.05845660716295242,0.27740928530693054
0.13626891374588013,0.3158397078514099,0.060489363968372345,0.2725156247615814
0.1324550211429596,0.3172052800655365,0.06194232404232025,0.27721107006073
0.12969447672367096,0.31034761667251587,0.06446890532970428,0.27910465002059937
0.12713411450386047,0.3072037398815155,0.06440570205450058,0.2770622968673706
0.12468837201595306,0.30834683775901794,0.06150725856423378,0.26794591546058655
0.12205704301595688,0.3006993234157562,0.06780508905649185,0.2829998731613159
0.12129650264978409,0.308889240026474,0.056313153356313705,0.25629374384880066
0.12144898623228073,0.2977532148361206,0.07172098010778427,0.2794061601161957
0.12090076506137848,0.3071659803390503,0.0614602193236351,0.26426035165786743
0.12190891802310944,0.3076639473438263,0.07938331365585327,0.3113537132740021
0.12437446415424347,0.31576916575431824,0.07755181938409805,0.2935778796672821
0.12983454763889313,0.3246179521083832,0.07578442990779877,0.2942597568035126
0.14976713061332703,0.3567725419998169,0.1244344487786293,0.39421460032463074
0.16272172331809998,0.3897795081138611,0.041689760982990265,0.2382892370223999
0.2858625650405884,0.4376092553138733,0.16362853348255157,0.4930923581123352
0.5038770437240601,0.5627158284187317,0.20848268270492554,0.5634084343910217
0.42725324630737305,0.6229878067970276,0.14064790308475494,0.46972784399986267
0.32347050309181213,0.49574658274650574,0.07678169012069702,0.34567320346832275
0.2851378321647644,0.45345339179039,0.04660864546895027,0.24954788386821747
0.2530982196331024,0.4159684479236603,0.05731361359357834,0.26248377561569214
0.22113071382045746,0.4013630449771881,0.07421914488077164,0.3269694149494171
0.20857757329940796,0.4129846692085266,0.05560190603137016,0.2625698149204254
0.1838674545288086,0.36581456661224365,0.052384503185749054,0.28536441922187805
0.16181357204914093,0.37890270352363586,0.043120965361595154,0.22733032703399658
0.14428147673606873,0.32697632908821106,0.047634679824113846,0.25756826996803284
0.1447601020336151,0.3526967465877533,0.04842780902981758,0.2558286488056183
0.14543986320495605,0.33892616629600525,0.053326696157455444,0.23181334137916565
0.15245448052883148,0.3777405321598053,0.08224913477897644,0.3688034415245056
0.14995354413986206,0.3683297336101532,0.08294816315174103,0.32719317078590393
0.16683000326156616,0.40857839584350586,0.0879034772515297,0.37480998039245605
0.15327560901641846,0.4011368751525879,0.1141505166888237,0.38769006729125977
0.15897713601589203,0.38042405247688293,0.04327501356601715,0.2408795803785324
0.13606929779052734,0.3682808578014374,0.06442198157310486,0.2750152349472046
0.13382592797279358,0.32743099331855774,0.04669155180454254,0.2580797076225281
0.13280224800109863,0.3595430552959442,0.07587282359600067,0.30147263407707214
0.11980924010276794,0.31412163376808167,0.05693083629012108,0.26940178871154785
0.11558710783720016,0.3161115050315857,0.04636341333389282,0.24760092794895172
0.11459016799926758,0.3157035708427429,0.04568057134747505,0.25279051065444946
0.11036661267280579,0.3136744201183319,0.04456503316760063,0.24023453891277313
0.1072574034333229,0.3129214346408844,0.05387955904006958,0.25022092461586
0.10579842329025269,0.30803507566452026,0.04898219183087349,0.2540647089481354
0.10132959485054016,0.31793877482414246,0.058391496539115906,0.2592199444770813
0.09797908365726471,0.29954996705055237,0.050119828432798386,0.24772080779075623
0.09444309771060944,0.3080208897590637,0.05495242401957512,0.25837090611457825
