Date,residual
2022-01-30,0.683204710483551
2022-02-06,0.7151263356208801
2022-02-13,0.7127692103385925
2022-02-20,0.6274185180664062
2022-02-27,0.5857051610946655
2022-03-06,0.5540962815284729
2022-03-13,0.489114910364151
2022-03-20,0.5344905853271484
2022-03-27,0.34942707419395447
2022-04-03,0.21726852655410767
2022-04-10,0.14042526483535767
2022-04-17,-0.5243479013442993
2022-04-24,-0.3486465811729431
2022-05-01,-0.12233959883451462
2022-05-08,0.10743798315525055
2022-05-15,0.2736596167087555
2022-05-22,0.313551664352417
2022-05-29,0.402153342962265
2022-06-05,-0.33377188444137573
2022-06-12,-0.8635746240615845
2022-06-19,-0.9586198329925539
2022-06-26,-6.189336776733398
2022-07-03,-7.165703773498535
2022-07-10,-7.702216625213623
2022-07-17,-1.529110312461853
2022-07-24,0.03147295489907265
2022-07-31,0.3224676549434662
2022-08-07,0.5063278675079346
2022-08-14,1.5045914649963377
2022-08-21,0.5610878467559814
2022-08-28,0.5507370829582214
2022-09-04,2.54688173532486
2022-09-11,14.581345856189728
2022-09-18,2.5309360623359685
2022-09-25,1.495791584253311
2022-10-02,1.318415582180023
2022-10-09,0.49506330490112305
2022-10-16,2.5821269750595097
2022-10-23,0.560185968875885
2022-10-30,1.5791955590248106
2022-11-06,0.5901292562484741
2022-11-13,0.5370163917541504
2022-11-20,0.34041452407836914
2022-11-27,0.06973489373922348
2022-12-04,-0.34360378980636597
2022-12-11,0.09689780324697495
2022-12-18,0.1820850372314453
2022-12-25,1.338501691818237
2023-01-01,1.5936990976333616
2023-01-08,0.4728640019893646
2023-01-15,1.5513744950294492
2023-01-22,0.625361442565918
2023-01-29,0.44812121987342834
2023-02-05,2.551764845848084
2023-02-12,0.656458854675293
2023-02-19,0.6511174440383911
2023-02-26,0.6443836092948914
2023-03-05,1.6185011863708494
2023-03-12,0.5372405052185059
2023-03-19,0.4646839499473572
2023-03-26,0.19008497893810272
2023-04-02,0.8454938530921934
2023-04-09,0.6392204165458677
2023-04-16,0.360004186630249
2023-04-23,0.4142233729362488
2023-04-30,0.461647093296051
2023-05-07,0.3177667260169983
2023-05-14,0.17442041635513306
2023-05-21,0.18271797895431519
2023-05-28,0.27740758657455444
2023-06-04,0.4061567485332489
2023-06-11,0.3675141930580139
2023-06-18,0.273458868265152
2023-06-25,3.284083217382431
2023-07-02,5.00548417493701
2023-07-09,9.384419679641724
2023-07-16,-10.806008338928223
2023-07-23,-28.702423095703125
2023-07-30,-25.362220764160156
2023-08-06,-42.247802734375
2023-08-13,2.116935729980465
2023-08-20,15.345386028289795
2023-08-27,35.791555404663086
2023-09-03,51.06079292297361
2023-09-10,63.23703384399411
2023-09-17,28.96258163452149
2023-09-24,89.02400779724124
2023-10-01,128.60734558105474
2023-10-08,86.04981613159183
2023-10-15,-48.25085449218747
2023-10-22,-28.750320434570284
2023-10-29,-38.034210205078125
2023-11-05,184.7218399047852
2023-11-12,264.5787658691406
2023-11-19,295.813949584961
2023-11-26,220.74966430664057
2023-12-03,140.37902450561532
2023-12-10,137.84951400756836
2023-12-17,84.28359985351565
2023-12-24,48.198509216308594
2023-12-31,48.79439449310301
2024-01-07,25.22679769992828
2024-01-14,25.53897523880005
2024-01-21,20.234734266996384
2024-01-28,10.197723820805551
2024-02-04,6.005859569646417
2024-02-11,4.13217568397522
2024-02-18,10.152925521135332
2024-02-25,15.347310751676558
2024-03-03,4.2642355263233185
2024-03-10,1.134950906038284
2024-03-17,1.2288576066493986
2024-03-24,0.04998605698347092
2024-03-31,2.263433068990708
2024-04-07,4.253277629613876
2024-04-14,2.2437937706708913
2024-04-21,8.095121741294863
2024-04-28,1.968368656933308
2024-05-05,1.4517010450363164
2024-05-12,0.47939634323120095
2024-05-19,-0.7975029945373535
2024-05-26,0.6550751030445097
2024-06-02,0.23715287446975708
2024-06-09,2.9194236025214195
2024-06-16,-1.2714790105819702
2024-06-23,-2.580913543701172
2024-06-30,-0.8842572569847107
2024-07-07,-0.32050520181655884
2024-07-14,0.213614821434021
2024-07-21,3.1278567910194397
2024-07-28,0.4214844703674314
2024-08-04,-0.5822931528091431
2024-08-11,0.9737130068242548
2024-08-18,1.4819756150245664
2024-08-25,1.7036066651344297
2024-09-01,0.47436460852622986
2024-09-08,0.2613077461719513
2024-09-15,3.445899397134781
2024-09-22,0.5406883358955383
2024-09-29,0.27943041920661926
2024-10-06,5.436812788248062
2024-10-13,1.3967292606830595
2024-10-20,0.5340916514396667
2024-10-27,0.5143197178840637
2024-11-03,1.455256640911102
2024-11-10,0.5272558927536011
2024-11-17,0.5221335887908936
2024-11-24,1.4924072325229643
2024-12-01,3.383185237646103
2024-12-08,0.3966672718524933
2024-12-15,2.5337406992912297
2024-12-22,1.4469800591468809
2024-12-29,1.4110947549343107
2025-01-05,0.35107070207595825
