Date,residual
2022-06-19,-0.4278908669948578
2022-06-26,-0.443197637796402
2022-07-03,-0.5130869746208191
2022-07-10,-0.43154388666152954
2022-07-17,-0.45628878474235535
2022-07-24,-0.4765735864639282
2022-07-31,-0.439484566450119
2022-08-07,-0.4161640405654907
2022-08-14,-0.4117790758609772
2022-08-21,-0.3740578889846802
2022-08-28,-0.3658282458782196
2022-09-04,-0.33473119139671326
2022-09-11,0.6466054916381836
2022-09-18,-0.32515087723731995
2022-09-25,-0.34363964200019836
2022-10-02,-0.36703789234161377
2022-10-09,-0.39785268902778625
2022-10-16,-0.4352874457836151
2022-10-23,-0.4545326232910156
2022-10-30,0.590587317943573
2022-11-06,1.6069221198558812
2022-11-13,-0.3784998059272766
2022-11-20,0.6134920716285706
2022-11-27,-0.3969075381755829
2022-12-04,-0.40623903274536133
2022-12-11,0.5935409367084503
2022-12-18,-0.41172343492507935
2022-12-25,-0.37313395738601685
2023-01-01,-0.3394971191883087
2023-01-08,-0.24105004966259003
2023-01-15,-0.1802944391965866
2023-01-22,-0.15934304893016815
2023-01-29,0.8311952203512192
2023-02-05,-0.20212391018867493
2023-02-12,-0.17863088846206665
2023-02-19,0.8667283952236176
2023-02-26,-0.13284491002559662
2023-03-05,-0.13824735581874847
2023-03-12,-0.13529255986213684
2023-03-19,-0.1451016515493393
2023-03-26,0.8487577736377716
2023-04-02,2.845786362886429
2023-04-09,-0.15104880928993225
2023-04-16,-0.18086525797843933
2023-04-23,-0.22011755406856537
2023-04-30,-0.2390899956226349
2023-05-07,-0.28224387764930725
2023-05-14,0.6708769500255585
2023-05-21,-0.3316608965396881
2023-05-28,-0.34189409017562866
2023-06-04,2.6171431839466095
2023-06-11,3.57158750295639
2023-06-18,33.56123906373977
2023-06-25,66.55693665146829
2023-07-02,87.52960491180419
2023-07-09,114.50948420166978
2023-07-16,91.47820824384692
2023-07-23,183.4605149626731
2023-07-30,155.40914374589914
2023-08-06,297.3757594227792
2023-08-13,389.34430688619614
2023-08-20,503.3597863912584
2023-08-27,851.3613091111184
2023-09-03,1422.2172581553461
2023-09-10,1967.0943819880486
2023-09-17,1775.9426542520525
2023-09-24,1927.787902951241
2023-10-01,2346.7184101343155
2023-10-08,1875.5313035249712
2023-10-15,1488.2215707302087
2023-10-22,1394.9192070960999
2023-10-29,1218.5923757553105
2023-11-05,1162.9776916503906
2023-11-12,876.2391993999485
2023-11-19,575.3961338996885
2023-11-26,302.0890407562255
2023-12-03,160.43449473381037
2023-12-10,103.30959963798526
2023-12-17,54.316689968109145
2023-12-24,34.35918927192687
2023-12-31,8.61631464958191
2024-01-07,6.164845228195192
2024-01-14,2.736661672592163
2024-01-21,0.2348948717117314
2024-01-28,0.636837482452393
2024-02-04,-0.016497254371643066
2024-02-11,0.19763261079788208
2024-02-18,0.3950154185295105
2024-02-25,0.5281784534454346
2024-03-03,-0.43137988448143005
2024-03-10,-0.31523266434669495
2024-03-17,-0.33654436469078064
2024-03-24,-0.33738964796066284
2024-03-31,0.681285172700882
2024-04-07,-0.3292604386806488
2024-04-14,-0.3076760172843933
2024-04-21,0.7184275686740875
2024-04-28,0.7444278001785278
2024-05-05,0.7328503131866455
2024-05-12,-0.30178719758987427
2024-05-19,0.6577473878860474
2024-05-26,0.9231218099594116
2024-06-02,-0.14708702266216278
2024-06-09,-0.17167751491069794
2024-06-16,-0.21311268210411072
2024-06-23,-0.30591344833374023
2024-06-30,0.9326317459344864
2024-07-07,-0.3340286314487457
2024-07-14,0.626559317111969
2024-07-21,0.7002866566181183
2024-07-28,-0.7934359908103943
2024-08-04,-1.842056393623352
2024-08-11,0.3255962133407593
2024-08-18,0.32152611017227173
2024-08-25,-0.4746563732624054
2024-09-01,1.6445461511611943
2024-09-08,0.7323700785636902
2024-09-15,0.4287067651748657
2024-09-22,0.5611900985240936
2024-09-29,-0.11364567279815674
2024-10-06,-1.714609146118164
2024-10-13,-1.0483665466308594
2024-10-20,-1.6999717950820923
2024-10-27,-1.1948933601379395
2024-11-03,-1.0270686149597168
2024-11-10,0.615030169487
2024-11-17,-1.8790501356124878
2024-11-24,-2.5846431255340576
2024-12-01,-1.198357343673706
2024-12-08,-0.12196183204650834
2024-12-15,-1.6274490356445312
2024-12-22,-1.511718511581421
2024-12-29,-1.2483940124511719
2025-01-05,-1.1692143678665161
